CXOC J100052.1+020650  1446 150.21729  2.114087 0.99  8.36E-05 3.00E-05  1.13E-15 4.04E-16   2.8  166.41    9.9   5.9 165.69 -9.90E+01 1.09E-04 -9.90E+01 5.96E-16 -99.   -99.      2.9   3.8 164.44  5.15E-05 2.54E-05  1.35E-15 6.68E-16   2.02 170.38    7.1   5.4 168.45 -99.   -99.   -99.   
CXOC J100126.8+021145  1448 150.36168  2.196056 0.7   1.50E-04 3.70E-05  2.02E-15 4.98E-16   4.06 157.74   29.3   7.7 158.3  -9.90E+01 1.13E-04 -9.90E+01 6.18E-16 -99.   -99.      4.9   4.2 156.85  1.02E-04 3.15E-05  2.69E-15 8.27E-16   3.25 161.5    26.8   7.4 161.48 -99.   -99.   -99.   
CXOC J095941.7+015321  1474 149.92409  1.889303 0.27  1.01E-04 4.27E-05  1.36E-15 5.75E-16   2.37 160.87   36.5   9.2 162.4  -9.90E+01 1.24E-04 -9.90E+01 6.76E-16 -99.   -99.      5.9   4.9 160.3   8.59E-05 3.85E-05  2.26E-15 1.01E-15   2.24 166.03   32.    8.5 166.91 -99.   -99.   -99.   
CXOC J100008.7+014917  1477 150.03637  1.821517 0.3   2.13E-04 5.95E-05  2.87E-15 8.02E-16   3.58 115.3    27.3   8.  115.18 -9.90E+01 2.32E-04 -9.90E+01 1.26E-15 -99.   -99.     13.    5.5 113.42  1.52E-04 5.13E-05  3.98E-15 1.35E-15   2.95 119.6    14.    6.6 118.76 -99.   -99.   -99.   
CXOC J100053.4+014652  1484 150.22271  1.781229 0.54  1.03E-04 3.61E-05  1.39E-15 4.86E-16   2.86 159.52   14.3   6.6 159.18 -9.90E+01 1.44E-04 -9.90E+01 7.82E-16 -99.   -99.      8.4   4.7 157.44  6.17E-05 3.06E-05  1.62E-15 8.04E-16   2.01 164.06    8.5   5.9 162.9  -99.   -99.   -99.   
CXOC J095856.8+020848  1493 149.73668  2.146679 0.58  1.14E-04 3.63E-05  1.53E-15 4.89E-16   3.13 158.38   15.9   6.8 161.69 -9.90E+01 1.45E-04 -9.90E+01 7.91E-16 -99.   -99.      6.3   4.6 159.42  6.42E-05 3.00E-05  1.69E-15 7.89E-16   2.14 164.02   11.5   6.2 166.52 -99.   -99.   -99.   
CXOC J095946.3+020546  1496 149.94314  2.09619  1.08  1.79E-04 4.14E-05  2.42E-15 5.58E-16   4.34 163.14   22.5   7.8 166.57 -9.90E+01 1.62E-04 -9.90E+01 8.83E-16 -99.   -99.      5.1   4.6 164.6   1.25E-04 3.54E-05  3.29E-15 9.30E-16   3.54 168.35   16.5   7.1 170.9  -99.   -99.   -99.   
CXOC J095938.5+020518  1497 149.91079  2.088578 0.88  1.29E-04 3.14E-05  1.73E-15 4.23E-16   4.09 167.3    19.4   6.5 169.51 -9.90E+01 5.06E-05 -9.90E+01 2.76E-16 -99.   -99.      1.5   3.2 167.73  1.32E-04 3.05E-05  3.46E-15 8.00E-16   4.33 172.18   21.6   6.6 173.42 -99.   -99.   -99.   
CXOC J100002.0+020132  1499 150.0085   2.025797 0.5   1.88E-04 4.15E-05  2.53E-15 5.59E-16   4.53 162.32   25.3   7.7 163.88 -9.90E+01 2.34E-04 -9.90E+01 1.27E-15 -99.   -99.      9.2   5.1 161.9   1.52E-04 3.69E-05  3.98E-15 9.70E-16   4.1  167.49   15.8   6.5 168.15 -99.   -99.   -99.   
CXOC J100052.2+020018  1506 150.21749  2.005174 0.36  1.21E-04 3.82E-05  1.63E-15 5.15E-16   3.17 217.99   25.4  10.  188.99 -9.90E+01 2.41E-04 -9.90E+01 1.32E-15 -99.   -99.      3.7   5.2 185.84  7.21E-05 3.23E-05  1.89E-15 8.48E-16   2.23 227.74   28.5   9.6 196.17 -99.   -99.   -99.   
CXOC J100059.6+015820  1508 150.24871  1.97245  0.75  7.67E-05 3.32E-05  1.03E-15 4.47E-16   2.3  159.57   12.8   6.6 160.27 -9.90E+01 1.11E-04 -9.90E+01 6.03E-16 -99.   -99.      3.    4.  158.66  6.29E-05 2.99E-05  1.65E-15 7.85E-16   2.1  163.75   10.6   6.2 163.63 -99.   -99.   -99.   
CXOC J095937.0+021537  1512 149.90418  2.260393 0.61  1.16E-04 4.56E-05  1.56E-15 6.15E-16   2.54 163.35   20.4   8.3 145.58 -9.90E+01 1.72E-04 -9.90E+01 9.37E-16 -99.   -99.      5.3   5.1 142.71  6.78E-05 3.83E-05  1.78E-15 1.01E-15   1.76 170.43   17.2   7.7 151.91 -99.   -99.   -99.   
CXOC J100010.7+020841  1516 150.04481  2.144893 0.21  1.69E-04 4.99E-05  2.28E-15 6.73E-16   3.39 144.61   25.9   8.2 159.77 -9.90E+01 1.64E-04 -9.90E+01 8.93E-16 -99.   -99.      4.7   4.6 157.59  1.38E-04 4.47E-05  3.62E-15 1.17E-15   3.09 149.76   20.7   7.5 164.1  -99.   -99.   -99.   
CXOC J100011.9+021425  1517 150.04958  2.240336 0.35  1.33E-04 4.19E-05  1.79E-15 5.65E-16   3.17 219.95   27.8   9.8 192.15 -9.90E+01 6.76E-05 -9.90E+01 3.69E-16 -99.   -99.      2.    5.1 188.3   1.38E-04 3.86E-05  3.63E-15 1.01E-15   3.59 230.55   25.2   9.2 200.57 -99.   -99.   -99.   
CXOC J100036.1+021129  1518 150.15079  2.191634 0.61  1.25E-04 4.14E-05  1.68E-15 5.58E-16   3.01 228.2    19.2  10.3 233.93 -9.90E+01 4.41E-05 -9.90E+01 2.40E-16 -99.   -99.     -0.8   5.2 230.    1.10E-04 3.73E-05  2.90E-15 9.78E-16   2.97 237.65   22.3   9.9 242.37 -99.   -99.   -99.   
CXOC J095943.3+023120  1528 149.93043  2.522435 1.18  1.21E-04 3.06E-05  1.63E-15 4.12E-16   3.96 164.63   20.    7.2 161.58 -9.90E+01 3.27E-04 -9.90E+01 1.78E-15 -99.   -99.      1.9   4.2 160.08  8.32E-05 2.60E-05  2.18E-15 6.83E-16   3.19 169.     14.    6.  164.82 -99.   -99.   -99.   
CXOC J095948.0+023322  1531 149.95     2.556269 0.79  6.72E-05 3.22E-05  9.05E-16 4.34E-16   2.09 159.77   10.9   6.6 162.78 -9.90E+01 5.62E-05 -9.90E+01 3.06E-16 -99.   -99.     -1.5   2.9 161.07  8.96E-05 3.18E-05  2.35E-15 8.34E-16   2.82 164.54   12.5   6.6 166.32 -99.   -99.   -99.   
CXOC J100103.3+014638  1538 150.26392  1.777391 0.35  9.11E-05 4.41E-05  1.23E-15 5.95E-16   2.07 157.24   -4.8   6.6 158.59 -9.90E+01 1.13E-04 -9.90E+01 6.15E-16 -99.   -99.      1.1   4.6 156.46  2.80E-05 3.63E-05  7.36E-16 9.52E-16   0.77 162.61   -4.4   6.  163.22 -99.   -99.   -99.   
CXOC J100001.4+021742  1548 150.005845 2.29523  0.63  1.58E-04 4.11E-05  2.13E-15 5.54E-16   3.84 185.9    20.9   8.5 185.53 -9.90E+01 1.98E-04 -9.90E+01 1.08E-15 -99.   -99.      1.    4.4 182.73  1.45E-04 3.78E-05  3.81E-15 9.92E-16   3.84 192.2    21.8   8.2 191.52 -99.   -99.   -99.   
CXOC J095948.8+022308  1550 149.95333  2.385581 1.    1.54E-04 3.65E-05  2.08E-15 4.92E-16   4.23 198.21    8.4   4.6  84.87 -9.90E+01 1.97E-04 -9.90E+01 1.07E-15 -99.   -99.      1.7   2.9  84.54  1.06E-04 3.04E-05  2.77E-15 7.99E-16   3.47 205.51    6.3   4.2  85.6  -99.   -99.   -99.   
CXOC J095936.5+021937  1551 149.90221  2.327111 0.3   1.35E-04 4.27E-05  1.82E-15 5.76E-16   3.16 178.7    23.1   9.4 191.6  -9.90E+01 1.73E-04 -9.90E+01 9.45E-16 -99.   -99.      8.8   5.6 188.56  1.09E-04 3.76E-05  2.86E-15 9.87E-16   2.9  185.61   17.4   8.7 197.2  -99.   -99.   -99.   
CXOC J100221.2+022230  1567 150.58835  2.375043 0.64  3.20E-04 9.28E-05  4.31E-15 1.25E-15   3.45  39.68   10.6   4.9  40.01 -9.90E+01 1.93E-04 -9.90E+01 1.05E-15 -99.   -99.      3.    3.2  39.66  2.32E-04 7.90E-05  6.09E-15 2.07E-15   2.94  40.67    6.3   4.2  40.79 -99.   -99.   -99.   
CXOC J100225.3+022614  1574 150.60563  2.437238 1.14  6.25E-04 1.45E-04  8.42E-15 1.95E-15   4.32  37.03   15.5   6.   36.14 -9.90E+01 1.93E-04 -9.90E+01 1.05E-15 -99.   -99.      2.9   3.5  35.43  4.35E-04 1.21E-04  1.14E-14 3.17E-15   3.6   38.85   13.2   5.6  37.66 -99.   -99.   -99.   
CXOC J100235.3+022505  1588 150.64736  2.418293 1.97  6.98E-04 1.92E-04  9.41E-15 2.59E-15   3.63  34.34   13.9   7.   34.71 -9.90E+01 1.55E-04 -9.90E+01 8.43E-16 -99.   -99.      3.2   4.   33.65  5.50E-04 1.65E-04  1.44E-14 4.33E-15   3.33  36.86   12.5   6.6  37.01 -99.   -99.   -99.   
CXOC J095911.1+024227  1600 149.79659  2.707569 2.    3.86E-04 1.22E-04  5.20E-15 1.65E-15   3.15  36.47    8.5   5.2  36.23 -9.90E+01 1.35E-04 -9.90E+01 7.34E-16 -99.   -99.      2.4   3.2  35.4   3.28E-04 1.10E-04  8.62E-15 2.88E-15   2.99  38.16    5.4   4.7  38.02 -99.   -99.   -99.   
CXOC J095925.4+024601  1615 149.855945 2.76697  2.01  7.74E-04 1.93E-04  1.04E-14 2.60E-15   4.    33.9    19.7   7.4  33.48 -9.90E+01 2.26E-04 -9.90E+01 1.23E-15 -99.   -99.      9.6   5.1  32.43  6.16E-04 1.67E-04  1.62E-14 4.39E-15   3.69  36.14   10.9   6.4  35.66 -99.   -99.   -99.   
CXOC J095937.9+023950  1629 149.90816  2.664022 0.29  2.95E-04 7.70E-05  3.97E-15 1.04E-15   3.82  46.73   18.4   5.8  44.17 -9.90E+01 2.72E-04 -9.90E+01 1.48E-15 -99.   -99.      5.4   3.8  44.04  2.24E-04 6.73E-05  5.88E-15 1.77E-15   3.32  47.04   12.8   5.1  44.45 -99.   -99.   -99.   
CXOC J095828.3+020758  1652 149.61826  2.132885 0.85  1.70E-04 6.91E-05  2.29E-15 9.32E-16   2.46  41.65    8.5   4.6  43.1  -9.90E+01 9.23E-05 -9.90E+01 5.03E-16 -99.   -99.      0.7   2.6  42.9   1.72E-04 6.82E-05  4.51E-15 1.79E-15   2.52  42.24    7.7   4.4  43.54 -99.   -99.   -99.   
CXOC J100114.5+014111  1662 150.31052  1.686437 0.53  2.36E-04 7.33E-05  3.18E-15 9.88E-16   3.22  42.29    9.6   4.6  43.51 -9.90E+01 1.28E-04 -9.90E+01 6.99E-16 -99.   -99.      2.1   2.9  43.33  2.09E-04 6.88E-05  5.48E-15 1.81E-15   3.03  42.58    7.4   4.2  43.91 -99.   -99.   -99.   
CXOC J100120.7+013605  1671 150.33663  1.601612 2.02  5.64E-04 1.80E-04  7.60E-15 2.43E-15   3.13  35.28   13.7   6.6  34.73 -9.90E+01 3.25E-04 -9.90E+01 1.77E-15 -99.   -99.      8.9   5.1  33.7   3.06E-04 1.43E-04  8.04E-15 3.76E-15   2.14  37.46    4.    5.2  36.97 -99.   -99.   -99.   
CXOC J095810.6+015643  1698 149.54447  1.945329 0.88  3.53E-04 1.08E-04  4.76E-15 1.46E-15   3.26  42.24   21.5   6.6  42.74 -9.90E+01 1.17E-04 -9.90E+01 6.40E-16 -99.   -99.      1.9   3.2  42.3   3.46E-04 1.03E-04  9.09E-15 2.69E-15   3.38  43.48   24.3   6.8  43.64 -99.   -99.   -99.   
CXOC J095819.2+015804  1706 149.58011  1.96793  0.73  1.05E-04 5.49E-05  1.41E-15 7.40E-16   1.91  44.09    7.1   4.4  43.1  -9.90E+01 1.39E-04 -9.90E+01 7.55E-16 -99.   -99.      0.7   2.6  42.98  8.06E-05 4.99E-05  2.12E-15 1.31E-15   1.62  44.67    6.2   4.2  43.43 -99.   -99.   -99.   
CXOC J095824.6+015744  1707 149.6027   1.962434 0.29  2.93E-04 7.90E-05  3.95E-15 1.06E-15   3.73  44.14   11.8   4.9  45.19 -9.90E+01 1.27E-04 -9.90E+01 6.94E-16 -99.   -99.     -0.1   1.1  45.16  2.93E-04 7.87E-05  7.68E-15 2.07E-15   3.71  44.54   11.9   4.9  45.21 -99.   -99.   -99.   
CXOC J100156.4+022448  1734 150.48525  2.413559 0.45  6.56E-05 3.21E-05  8.84E-16 4.33E-16   2.04  83.56    9.3   4.7  83.37 -9.90E+01 7.48E-05 -9.90E+01 4.08E-16 -99.   -99.      1.8   2.9  82.97  5.88E-05 3.01E-05  1.54E-15 7.90E-16   1.95  85.      7.1   4.4  84.12 -99.   -99.   -99.   
CXOC J100157.7+022744  1736 150.49051  2.462335 0.9   1.37E-04 5.58E-05  1.85E-15 7.52E-16   2.46  76.84   12.5   5.6  78.25 -9.90E+01 2.70E-04 -9.90E+01 1.47E-15 -99.   -99.      6.3   4.2  77.56  9.87E-05 4.79E-05  2.59E-15 1.26E-15   2.06  78.92    5.7   4.6  79.77 -99.   -99.   -99.   
CXOC J100207.0+022339  1752 150.52939  2.394332 0.27  1.48E-04 5.29E-05  2.00E-15 7.12E-16   2.81  73.98   10.9   5.4  74.2  -9.90E+01 1.22E-04 -9.90E+01 6.67E-16 -99.   -99.      3.1   3.5  73.53  1.06E-04 4.61E-05  2.79E-15 1.21E-15   2.31  76.02    7.3   4.7  75.57 -99.   -99.   -99.   
CXOC J100111.4+022231  1779 150.29769  2.375366 1.24  1.06E-04 2.99E-05  1.43E-15 4.03E-16   3.55 162.65   12.7   5.8 163.51 -9.90E+01 1.08E-04 -9.90E+01 5.86E-16 -99.   -99.      2.7   3.5 161.77  7.99E-05 2.61E-05  2.10E-15 6.85E-16   3.07 167.43   12.5   5.6 167.25 -99.   -99.   -99.   
CXOC J100128.3+023152  1798 150.36822  2.531111 1.24  2.46E-04 7.45E-05  3.32E-15 1.00E-15   3.32  71.49   15.3   6.4  70.75 -9.90E+01 1.86E-04 -9.90E+01 1.02E-15 -99.   -99.      5.7   4.2  69.78  1.56E-04 6.28E-05  4.10E-15 1.65E-15   2.48  73.86   10.7   5.8  72.8  -99.   -99.   -99.   
CXOC J100130.5+022443  1803 150.37719  2.412129 0.35  7.81E-05 4.07E-05  1.05E-15 5.48E-16   1.92 172.49   15.1   6.5 120.86 -9.90E+01 2.31E-04 -9.90E+01 1.26E-15 -99.   -99.      3.3   4.  119.45  5.88E-05 3.52E-05  1.54E-15 9.24E-16   1.67 180.01    8.1   5.5 123.75 -99.   -99.   -99.   
CXOC J100131.4+022931  1807 150.38111  2.492089 0.66  8.71E-05 4.30E-05  1.17E-15 5.80E-16   2.02  79.34    5.    3.8  41.22 -9.90E+01 2.31E-04 -9.90E+01 1.26E-15 -99.   -99.     -0.2   1.1  41.02  9.52E-05 4.12E-05  2.50E-15 1.08E-15   2.31  80.98    6.2   4.   41.65 -99.   -99.   -99.   
CXOC J100135.3+023023  1810 150.39742  2.506423 0.89  1.23E-04 4.76E-05  1.66E-15 6.42E-16   2.59  86.59    6.    4.9  74.71 -9.90E+01 3.81E-05 -9.90E+01 2.08E-16 -99.   -99.     -0.9   2.6  73.74  1.19E-04 4.43E-05  3.13E-15 1.16E-15   2.7   89.76    6.5   4.7  76.81 -99.   -99.   -99.   
CXOC J100144.6+022648  1827 150.43584  2.446875 0.43  9.37E-05 4.66E-05  1.26E-15 6.28E-16   2.01  82.37    3.8   5.1  83.29 -9.90E+01 1.72E-04 -9.90E+01 9.39E-16 -99.   -99.     -2.8   2.6  82.84  8.27E-05 4.24E-05  2.17E-15 1.11E-15   1.95  83.9     5.9   4.9  84.18 -99.   -99.   -99.   
CXOC J100149.2+022552  1831 150.45537  2.431229 0.56  9.25E-05 4.02E-05  1.25E-15 5.41E-16   2.31  80.35   12.    5.2  82.74 -9.90E+01 1.39E-04 -9.90E+01 7.55E-16 -99.   -99.      3.8   3.5  82.48  6.91E-05 3.50E-05  1.81E-15 9.18E-16   1.97  81.52    9.    4.7  83.2  -99.   -99.   -99.   
CXOC J100155.0+022416  1836 150.47921  2.404666 0.74  1.49E-04 4.40E-05  2.01E-15 5.93E-16   3.39  83.44   14.9   5.5  84.27 -9.90E+01 2.23E-04 -9.90E+01 1.21E-15 -99.   -99.      4.    3.5  83.95  1.22E-04 3.97E-05  3.19E-15 1.04E-15   3.07  84.7    10.6   4.9  84.89 -99.   -99.   -99.   
CXOC J100101.6+023542  1868 150.25699  2.595173 1.39  2.83E-04 7.95E-05  3.82E-15 1.07E-15   3.57  70.84   19.7   7.   71.44 -9.90E+01 1.56E-04 -9.90E+01 8.50E-16 -99.   -99.      2.5   3.8  69.97  2.54E-04 7.21E-05  6.68E-15 1.89E-15   3.53  74.1    19.6   6.7  74.57 -99.   -99.   -99.   
CXOC J100104.9+022501  1873 150.27068  2.417152 0.51  1.05E-04 3.52E-05  1.42E-15 4.75E-16   2.99 163.86   11.7   6.6 162.58 -9.90E+01 6.30E-05 -9.90E+01 3.44E-16 -99.   -99.      0.5   3.5 160.34  1.03E-04 3.27E-05  2.72E-15 8.59E-16   3.17 169.79   13.    6.5 167.43 -99.   -99.   -99.   
CXOC J100116.2+023206  1881 150.3178   2.535078 0.99  1.79E-04 6.38E-05  2.41E-15 8.60E-16   2.8   89.96   10.    6.5  92.32 -9.90E+01 2.11E-04 -9.90E+01 1.15E-15 -99.   -99.      5.3   4.4  90.61  1.07E-04 5.33E-05  2.80E-15 1.40E-15   2.    93.87    4.    5.6  95.92 -99.   -99.   -99.   
CXOC J095959.5+023441  1917 149.99799  2.578211 0.35  7.10E-05 4.07E-05  9.56E-16 5.48E-16   1.74  87.08    7.6   5.1  82.19 -9.90E+01 7.57E-05 -9.90E+01 4.13E-16 -99.   -99.      1.8   3.2  81.86  1.00E-04 4.21E-05  2.64E-15 1.10E-15   2.4   88.64    4.3   4.4  83.18 -99.   -99.   -99.   
CXOC J095925.4+023456  1956 149.85593  2.582462 0.27  1.47E-04 6.41E-05  1.99E-15 8.64E-16   2.3  118.99   31.   10.3 119.89 -9.90E+01 1.02E-04 -9.90E+01 5.58E-16 -99.   -99.      7.8   5.8 118.    1.57E-04 5.98E-05  4.13E-15 1.57E-15   2.63 123.34   19.9   9.1 124.01 -99.   -99.   -99.   
CXOC J095948.5+023905  1976 149.95215  2.651401 0.77  1.31E-04 5.43E-05  1.77E-15 7.32E-16   2.42  80.32    9.3   5.5  79.65 -9.90E+01 1.08E-04 -9.90E+01 5.87E-16 -99.   -99.      2.4   3.5  78.91  1.09E-04 4.87E-05  2.86E-15 1.28E-15   2.23  82.2     8.6   5.2  81.23 -99.   -99.   -99.   
CXOC J100141.8+021730  1995 150.42449  2.291752 0.46  1.04E-04 3.55E-05  1.40E-15 4.78E-16   2.93 156.41   21.8   7.3 159.34 -9.90E+01 1.72E-04 -9.90E+01 9.37E-16 -99.   -99.      5.8   4.6 157.59  6.53E-05 2.98E-05  1.71E-15 7.83E-16   2.18 161.15   17.9   6.6 163.12 -99.   -99.   -99.   
CXOC J100146.2+021347  2002 150.4428   2.229801 0.35  1.52E-04 5.90E-05  2.05E-15 7.95E-16   2.58 110.94    5.8   5.8 115.4  -9.90E+01 8.77E-05 -9.90E+01 4.78E-16 -99.   -99.     -1.1   2.9 114.18  1.16E-04 5.19E-05  3.05E-15 1.36E-15   2.24 115.48    6.6   5.6 118.01 -99.   -99.   -99.   
CXOC J100158.5+021331  2018 150.49412  2.225438 0.3   2.24E-04 5.33E-05  3.01E-15 7.19E-16   4.19 115.34   19.6   7.5 115.89 -9.90E+01 3.60E-04 -9.90E+01 1.96E-15 -99.   -99.     10.6   5.8 114.11  1.04E-04 4.08E-05  2.73E-15 1.07E-15   2.55 119.26   12.7   6.  119.76 -99.   -99.   -99.   
CXOC J100204.4+020926  2027 150.51838  2.157458 0.96  1.84E-04 6.30E-05  2.48E-15 8.50E-16   2.92  75.59   24.1   7.2  76.04 -9.90E+01 2.56E-04 -9.90E+01 1.40E-15 -99.   -99.      6.8   4.4  74.91  2.25E-04 6.32E-05  5.89E-15 1.66E-15   3.55  78.24   17.5   6.4  78.54 -99.   -99.   -99.   
CXOC J100117.0+021705  2062 150.32117  2.284829 0.35  1.29E-04 3.93E-05  1.74E-15 5.29E-16   3.29 194.49    6.6   5.1  81.57 -9.90E+01 1.18E-04 -9.90E+01 6.44E-16 -99.   -99.      0.3   2.9  80.89  1.15E-04 3.36E-05  3.02E-15 8.81E-16   3.43 205.85    6.8   4.9  82.74 -99.   -99.   -99.   
CXOC J100119.5+021452  2066 150.33156  2.247952 0.27  9.86E-05 4.06E-05  1.33E-15 5.47E-16   2.43 196.53   13.6   8.8 197.91 -9.90E+01 1.04E-04 -9.90E+01 5.69E-16 -99.   -99.      5.5   5.5 194.95  6.08E-05 3.47E-05  1.60E-15 9.11E-16   1.76 203.78   11.    8.  204.25 -99.   -99.   -99.   
CXOC J100016.4+022445  2113 150.06869  2.412499 0.3   6.23E-05 3.49E-05  8.40E-16 4.70E-16   1.79 188.11    8.7   6.3 123.99 -9.90E+01 5.11E-05 -9.90E+01 2.79E-16 -99.   -99.      2.2   4.  122.57  4.61E-05 2.95E-05  1.21E-15 7.76E-16   1.56 195.55    5.5   5.5 127.09 -99.   -99.   -99.   
CXOC J100021.4+021759  2125 150.08944  2.299971 1.16  1.26E-04 3.63E-05  1.69E-15 4.89E-16   3.46 162.83   17.8   7.2 161.75 -9.90E+01 3.54E-05 -9.90E+01 1.93E-16 -99.   -99.     -1.5   3.2 160.11  1.29E-04 3.48E-05  3.39E-15 9.14E-16   3.71 167.22   19.9   7.1 165.27 -99.   -99.   -99.   
CXOC J095951.9+022556  2177 149.9666   2.432455 0.35  1.54E-04 4.08E-05  2.08E-15 5.50E-16   3.78 194.08   29.1   7.9 138.59 -9.90E+01 1.59E-04 -9.90E+01 8.70E-16 -99.   -99.      5.2   4.4 136.8   1.34E-04 3.73E-05  3.51E-15 9.79E-16   3.59 198.55   24.    7.4 142.61 -99.   -99.   -99.   
CXOC J095954.1+022741  2180 149.97568  2.461545 0.35  2.02E-04 4.94E-05  2.72E-15 6.66E-16   4.08 181.3    26.2   9.5 155.12 -9.90E+01 9.96E-05 -9.90E+01 5.43E-16 -99.   -99.      5.9   5.4 151.83  1.72E-04 4.38E-05  4.50E-15 1.15E-15   3.91 190.2    18.8   8.6 162.21 -99.   -99.   -99.   
CXOC J095858.2+023207  2212 149.74282  2.535375 1.41  2.11E-04 6.72E-05  2.84E-15 9.05E-16   3.14  96.77    8.1   7.2  73.54 -9.90E+01 1.05E-04 -9.90E+01 5.73E-16 -99.   -99.     -0.9   4.   71.67  1.62E-04 5.80E-05  4.25E-15 1.52E-15   2.8  103.04    8.8   6.7  77.61 -99.   -99.   -99.   
CXOC J095909.6+022932  2223 149.79011  2.492244 0.27  2.73E-04 6.73E-05  3.68E-15 9.06E-16   4.06  72.12   18.3   6.2  72.66 -9.90E+01 1.93E-04 -9.90E+01 1.05E-15 -99.   -99.      3.5   3.5  71.87  2.31E-04 6.16E-05  6.06E-15 1.62E-15   3.74  73.9    14.3   5.6  74.44 -99.   -99.   -99.   
CXOC J095912.9+023327  2230 149.80375  2.557564 1.05  1.54E-04 4.94E-05  2.07E-15 6.65E-16   3.11  77.77    6.4   4.4  77.3  -9.90E+01 8.23E-05 -9.90E+01 4.49E-16 -99.   -99.      0.3   2.6  76.49  1.26E-04 4.44E-05  3.30E-15 1.17E-15   2.82  79.53    7.9   4.6  79.02 -99.   -99.   -99.   
CXOC J095917.5+023223  2236 149.82325  2.53976  0.33  2.50E-04 5.47E-05  3.37E-15 7.37E-16   4.57  85.66   14.8   5.5  85.7  -9.90E+01 1.83E-04 -9.90E+01 9.99E-16 -99.   -99.      2.9   3.2  85.06  1.87E-04 4.73E-05  4.90E-15 1.24E-15   3.95  87.11   12.8   5.2  87.1  -99.   -99.   -99.   
CXOC J095921.3+022955  2242 149.83886  2.498785 0.43  1.69E-04 4.62E-05  2.27E-15 6.23E-16   3.64 147.84   15.9   7.7 142.07 -9.90E+01 8.56E-05 -9.90E+01 4.67E-16 -99.   -99.      5.8   4.7 139.81  1.35E-04 4.11E-05  3.54E-15 1.08E-15   3.28 153.87   12.3   7.3 146.24 -99.   -99.   -99.   
CXOC J095924.0+022708  2247 149.85016  2.452244 0.3   1.97E-04 4.92E-05  2.65E-15 6.64E-16   3.99 131.53   15.9   6.   80.72 -9.90E+01 3.33E-04 -9.90E+01 1.82E-15 -99.   -99.      6.2   4.2  80.2   1.56E-04 4.36E-05  4.09E-15 1.15E-15   3.56 135.54    9.    5.1  81.75 -99.   -99.   -99.   
CXOC J095930.4+022639  2252 149.87696  2.4442   0.38  9.87E-05 3.63E-05  1.33E-15 4.89E-16   2.72 142.63   12.5   6.6 115.02 -9.90E+01 1.79E-04 -9.90E+01 9.77E-16 -99.   -99.      2.3   4.2 113.51  5.19E-05 2.97E-05  1.36E-15 7.80E-16   1.74 146.77    8.8   5.8 118.14 -99.   -99.   -99.   
CXOC J095931.3+022650  2254 149.88044  2.447449 0.39  1.94E-04 4.55E-05  2.61E-15 6.13E-16   4.26 132.91   25.3   7.6 116.94 -9.90E+01 2.32E-04 -9.90E+01 1.27E-15 -99.   -99.      4.4   4.4 115.56  1.62E-04 4.07E-05  4.26E-15 1.07E-15   3.98 136.91   21.1   6.8 120.1  -99.   -99.   -99.   
CXOC J100157.3+020908  2321 150.48894  2.152433 0.75  1.22E-04 4.61E-05  1.64E-15 6.21E-16   2.64  76.54    9.2   4.9  76.56 -9.90E+01 1.28E-04 -9.90E+01 7.00E-16 -99.   -99.      1.5   2.9  75.88  1.12E-04 4.30E-05  2.95E-15 1.13E-15   2.61  78.28    7.4   4.6  78.03 -99.   -99.   -99.   
CXOC J100157.9+020705  2323 150.49151  2.118201 0.6   2.25E-04 6.72E-05  3.04E-15 9.06E-16   3.36  70.62   14.9   5.9  74.25 -9.90E+01 1.86E-04 -9.90E+01 1.01E-15 -99.   -99.      3.9   3.8  73.29  1.74E-04 5.87E-05  4.56E-15 1.54E-15   2.96  72.76   11.8   5.4  76.32 -99.   -99.   -99.   
CXOC J100212.1+020824  2339 150.55076  2.140096 1.73  3.85E-04 8.93E-05  5.19E-15 1.20E-15   4.33  70.54   11.8   6.4  70.78 -9.90E+01 1.99E-04 -9.90E+01 1.09E-15 -99.   -99.      6.7   4.4  69.02  2.51E-04 7.30E-05  6.57E-15 1.92E-15   3.42  74.49    7.1   5.8  74.62 -99.   -99.   -99.   
CXOC J100032.7+021331  2356 150.13639  2.22531  0.21  1.29E-04 3.42E-05  1.73E-15 4.60E-16   3.76 200.26   10.9   4.7  44.29 -9.90E+01 8.48E-05 -9.90E+01 4.63E-16 -99.   -99.     -0.1   1.1  44.22  6.59E-05 2.66E-05  1.73E-15 6.98E-16   2.48 208.93   10.9   4.7  44.43 -99.   -99.   -99.   
CXOC J100030.4+021030  2443 150.1267   2.17511  1.51  5.78E-05 3.01E-05  7.79E-16 4.06E-16   1.92 192.12    9.7   6.2 167.25 -9.90E+01 6.00E-05 -9.90E+01 3.27E-16 -99.   -99.      2.2   3.8 165.56  5.80E-05 2.79E-05  1.52E-15 7.32E-16   2.08 198.62   10.3   6.  170.88 -99.   -99.   -99.   
CXOC J095925.6+021624  2454 149.85683  2.273397 0.79  1.06E-04 3.54E-05  1.42E-15 4.77E-16   2.98 159.72   14.3   6.5 156.94 -9.90E+01 5.74E-05 -9.90E+01 3.13E-16 -99.   -99.      1.9   3.8 155.45  8.88E-05 3.21E-05  2.33E-15 8.43E-16   2.76 163.57   16.4   6.5 160.07 -99.   -99.   -99.   
